1138,4669,4578,6917,7039,2577,4238,5822,6381,6584,1413,8843,1310,8785,8609,909,2743,13658,5121,8158,5773,7473,7677,14000,1264,6164,13993,0,8629,13765,7618,1315,8528,4174,9921,8064,9455,2836,4172,2758,1298,7381,7965,9491,13961,8354,1431,7473,1382,2652,5714,6645,5552,3538,6214,6214,4254,9491,7169,7403,4834,1305,2968,5292,1365,9530,9530,8786,8500,3566,13583,1411,8237,5776,7600,3130,13654,721,13926,1365,5507,708,13711,9079,7865,9502,13851,1938,8186,7565,5351,1144,2471,5488,676,963,9929,9548,5516,8417,4612
1184,4337,4623,2195,3128,6188,4651,3732,2917,2221,8869,851,8239,797,121,8030,7067,7296,4539,752,3782,1323,1254,7638,7746,2878,7631,8666,0,7403,1340,7783,240,7618,1415,761,1532,5847,4950,6067,8325,1575,871,1568,7598,320,7673,1323,7579,7831,4024,2206,4481,6693,2674,2674,4667,1568,3142,2655,4794,8332,11293,3620,7445,1615,1615,797,256,6721,7221,7487,2166,3685,1497,5758,7292,8608,7563,7445,3657,8195,7349,1375,1164,1579,7489,8607,1975,1415,4644,7969,8263,4371,8383,7945,1423,1591,4583,881,5023
1201,9465,9758,8010,9245,11252,9468,8932,8436,8036,13932,6762,13302,6833,7318,13093,12131,889,9739,7043,8982,7430,6957,1307,12809,8295,615,13729,7338,0,7043,12846,7237,12681,8253,7156,8747,16172,10032,11130,13388,7278,7129,8783,1737,7063,12736,7430,12642,12894,9224,8021,8614,11756,8269,8269,9484,8783,9375,9104,8843,13395,16356,8755,12508,8830,8830,6805,7209,11784,163,12550,9312,8886,7604,16453,232,13671,820,12508,8857,13258,1142,8590,7276,8794,473,13671,9190,7522,8514,13032,13326,8154,13447,13009,8222,8806,8367,6791,9200
1205,3278,3564,1044,2493,5130,3592,2673,1956,1071,7811,1378,7181,1320,1329,6972,6009,7013,3481,868,2724,911,59,7355,6687,1820,7348,7607,1349,7120,0,6724,1248,6560,2641,775,2758,10050,3892,5008,7266,235,675,2794,7315,1074,6614,911,6521,6773,2965,1056,3423,5635,1616,1616,3609,2794,2623,2358,3735,7274,10235,2562,6386,2841,2841,1320,1220,5662,6938,6429,2792,2627,1084,10331,7009,7549,7280,6386,2599,7136,7066,2601,757,2805,7206,7549,2742,1003,3586,6910,7205,3364,7325,6887,2649,2817,3576,931,3960
1208,3690,3599,5939,6061,1599,3260,4843,5403,5606,1492,7865,862,7807,7631,596,1826,12680,4143,7179,4794,6495,6699,13022,184,5185,13015,1231,7650,12787,6640,0,7550,3483,8943,7086,8477,3674,3194,1744,947,6403,6986,8513,12982,7376,317,6495,288,2075,4736,5666,4574,2560,5236,5236,3276,8513,6190,6424,3856,955,4157,4313,628,8552,8552,7807,7522,2587,12605,675,7258,4797,6621,3955,12676,1174,12947,628,4528,772,12733,8100,6887,8524,12873,1230,7208,6587,4372,592,2090,4510,1574,511,8951,8569,4538,7439,3633
1222,4220,4505,2077,2954,6071,4534,3615,2800,2104,8752,835,8122,781,147,7913,6950,7179,4422,578,3665,1149,1137,7521,7629,2761,7514,8548,238,7286,1223,7665,0,7501,1612,587,1729,5672,4833,5949,8207,1458,712,1765,7481,146,7556,1149,7462,7714,3907,2089,4364,6576,2557,2557,4550,1765,2968,2480,4677,8215,11176,3503,7327,1812,1812,781,82,6603,7104,7370,2362,3568,1322,5583,7175,8491,7446,7327,3540,8078,7232,1572,990,1776,7372,8490,2172,1241,4516,7852,8146,4254,8266,7828,1620,1788,4466,865,4901
1225,3681,3591,5930,6052,2058,3251,4835,5394,5597,4692,7856,4093,7798,7622,3738,2033,12671,4134,7171,4786,6486,6690,13013,3600,5177,13006,4233,7642,12778,6631,3637,7541,0,8934,7077,8468,6699,3185,1972,4179,6394,6977,8504,12974,7367,3527,6486,3433,1542,4727,5657,4565,1191,5227,5227,3267,8504,6181,6416,3847,4186,6958,4304,3245,8543,8543,7798,7513,1219,12596,3287,7250,4788,6613,6980,12667,4193,12938,3245,4519,3786,12724,8092,6878,8515,12864,4461,7199,6578,4363,3823,2311,4501,4066,3653,8942,8560,4529,7430,3625
1229,5611,5897,3628,3885,7463,5925,4891,3735,3654,10143,1770,9513,1745,1652,9304,8342,8729,5698,2203,4941,2773,2703,9071,9020,3971,8587,9940,1572,8245,2790,9057,1771,8893,0,2212,854,6694,6224,7341,9599,3024,2321,786,9032,1851,8947,2773,8853,9105,5183,3639,5755,7967,3928,3928,5941,786,3899,3415,6068,9606,12567,4894,8719,737,737,1713,1787,7995,8065,8761,1946,4845,2947,6605,8132,9882,8805,8719,4816,9469,8782,872,2614,809,8443,9882,1899,2865,5908,9243,9537,5804,9658,9220,41,713,5923,2125,6297
1284,3755,4041,1664,2704,5607,4069,3150,2336,1691,8288,1286,7658,1228,687,7448,6486,7180,3958,210,3200,561,669,7522,7164,2297,7515,8084,778,7287,756,7201,606,7037,2042,0,2159,5422,4369,5485,7743,990,124,2195,7483,432,7091,561,6997,7249,3442,1676,3900,6112,2092,2092,4086,2195,2718,2230,4212,7751,10711,3038,6863,2242,2242,1229,578,6139,7105,6906,2438,3104,735,5333,7176,8026,7447,6863,3076,7613,7233,2002,403,2206,7373,8026,2387,653,4063,7387,7682,3983,7802,7364,2050,2218,4067,878,4437
1298,5123,5408,3598,3396,6974,5437,4402,3247,3377,9655,2255,9025,2197,1607,8816,7853,8700,5210,2157,4453,2728,2658,9042,8532,3483,9035,9451,1526,8807,2744,8568,1726,8404,808,2166,0,6205,5736,6852,9110,2979,2275,67,9002,1806,8458,2728,8365,8617,4695,3437,5267,7479,3440,3440,5453,67,3410,2926,5580,9118,12079,4406,8230,105,105,2197,1742,7506,8625,8273,1383,4356,2901,6116,8696,9394,8967,8230,4328,8981,8753,310,2569,47,8893,9393,1289,2820,5430,8754,9049,5525,9169,8731,839,123,5434,2281,5804
1315,7142,7051,9390,4504,5050,6711,8295,8854,9057,3185,11316,3433,11258,5861,3142,5216,16131,7594,5623,8246,9946,10150,16473,3760,8637,16466,2872,5952,16238,10091,3811,5780,6711,6731,5529,6256,0,6645,5231,3369,9854,5433,6292,16434,5606,3756,9946,3833,5177,8187,9118,8025,6011,8687,8687,6727,6292,4518,4030,7307,3362,3292,7765,3838,6331,6331,11259,5752,6039,16056,3884,5038,8249,10073,697,16127,2837,16399,3838,7980,3478,16184,5880,5169,6303,16324,3899,4987,10038,7824,3377,5093,7961,2992,3241,6730,6349,7989,10890,7085
1327,800,559,3214,3287,1705,556,1844,2601,2881,4386,5140,3755,5081,4906,3546,2584,9974,1102,4454,1841,3769,3974,10316,3262,2335,10309,4182,4925,10082,3915,3299,4824,3135,6217,4360,5751,6625,0,1583,3841,3677,4261,5787,10277,4650,3189,3769,3095,3347,1703,2941,1869,2209,2510,2510,571,5787,3418,3632,1186,3849,6809,1413,2961,5826,5826,5082,4797,2237,9899,3003,4533,1798,3896,6906,9970,4124,10242,2961,1519,3711,10027,5375,4162,5798,10167,4124,4482,3861,1667,3485,3779,1804,3900,3462,6225,5844,1833,4713,949
1330,2092,2001,4340,4462,236,1661,3245,3804,4007,2943,6266,2312,6208,6032,2134,1350,11081,2544,5581,3196,4896,5100,11423,1819,3587,11416,2770,6052,11188,5041,1856,5951,1933,7344,5487,6878,5213,1595,0,2398,4804,5388,6914,11384,5777,1746,4896,1652,2072,3137,4068,2975,1008,3637,3637,1677,6914,4592,4826,2257,2406,5397,2715,1549,6953,6953,6209,5923,1036,11006,1591,5660,3199,5023,5494,11077,2712,11349,1549,2930,2299,11134,6502,5288,6925,11274,2681,5609,4988,2774,2042,2437,2911,2488,2050,7352,6971,2939,5840,2035
1336,4286,4195,6535,6656,2194,3855,5439,5998,6201,754,8460,90,8402,8226,535,2422,13275,4738,7775,5390,7090,7294,13617,964,5781,13610,1224,8246,13383,7235,1001,8145,4079,9538,7681,9072,3270,3789,2339,0,6998,7582,9108,13578,7971,806,7090,883,2653,5331,6262,5169,3155,5831,5831,3871,9108,6786,7020,4451,8,3992,4909,1207,9147,9147,8403,8118,3183,13200,1253,7854,5393,7217,3551,13271,808,13543,1207,5124,1087,13328,8696,7482,9119,13468,723,7803,7182,4968,449,2668,5105,1841,595,9546,9165,5134,8034,4229
1337,3054,3340,820,2269,4906,3368,2449,1731,846,7586,1628,6956,1570,1579,6747,5785,7263,3256,1119,2499,645,309,7605,6463,1595,7598,7383,1599,7370,250,6500,1498,6335,2891,1025,3008,9826,3667,4784,7042,0,926,3044,7566,1324,6390,645,6296,6548,2741,831,3198,5410,1391,1391,3384,3044,2399,2134,3511,7049,10010,2337,6162,3091,3091,1571,1470,5438,7188,6204,2891,2403,901,10107,7259,7325,7531,6162,2374,6912,7316,2851,1007,3055,7456,7325,2840,737,3361,6686,6980,3139,7101,6663,2899,3067,3352,1181,3740
1349,3674,3960,1583,2627,5526,3988,3069,2255,1610,8207,1277,7577,1218,823,7367,6405,7158,3876,230,3119,480,588,7500,7083,2216,7493,8003,914,7266,675,7120,742,6956,2178,136,2295,5345,4288,5404,7662,909,0,2331,7461,568,7010,480,6916,7168,3361,1595,3819,6031,2011,2011,4005,2331,2641,2153,4131,7670,10630,2957,6782,2378,2378,1219,714,6058,7083,6825,2361,3023,654,5256,7155,7945,7426,6782,2995,7532,7211,2138,326,2342,7352,7945,2310,572,3982,7306,7601,3902,7721,7283,2186,2354,3986,868,4360
1366,5158,5444,3634,3432,7010,5472,4438,3282,3412,9690,2290,9060,2232,1642,8851,7889,8735,5245,2193,4488,2763,2693,9077,8567,3518,9070,9487,1562,8843,2780,8604,1761,8440,741,2202,65,6241,5771,6888,9146,3014,2311,0,9038,1841,8494,2763,8400,8652,4730,3473,5302,7514,3475,3475,5488,0,3446,2958,5615,9153,12114,4441,8266,39,39,2233,1777,7542,8660,8308,1419,4392,2937,6152,8731,9429,9003,8266,4363,9016,8788,346,2604,23,8928,9429,1325,2855,5466,8790,9084,5560,9205,8767,772,57,5470,2316,5844
1369,9612,9904,8156,9391,11398,9614,9078,8583,8183,14079,7322,13449,7197,7465,13239,12277,991,9885,7189,9128,7576,7103,926,12955,8442,2036,13875,7484,1703,7190,12992,7384,12828,8776,7302,8893,16318,10179,11276,13534,7424,7275,8929,0,7209,12882,7576,12788,13040,9370,8168,8761,11902,8415,8415,9631,8929,9521,9250,8989,13542,16502,8901,12654,8977,8977,7251,7356,11930,1702,12696,9458,9032,7750,16599,1773,13817,1798,12654,9004,13404,707,8737,7423,8940,1886,13817,9337,7668,8661,13178,13472,8300,13593,13155,8784,8952,8513,6937,9346
1371,4100,4386,1958,2835,5952,4414,3495,2680,1984,8632,973,8002,911,281,7793,6831,7059,4302,459,3545,1029,1017,7401,7509,2641,7394,8429,372,7166,1103,7546,200,7381,1746,468,1863,5553,4713,5830,8088,1338,592,1899,7362,0,7436,1029,7342,7594,3787,1969,4244,6456,2437,2437,4430,1899,2849,2361,4557,8095,11056,3383,7208,1946,1946,912,172,6484,6984,7250,2497,3449,1203,5464,7055,8371,7327,7208,3420,7958,7112,1706,870,1910,7252,8371,2307,1121,4396,7732,8026,4134,8147,7709,1754,1922,4347,757,4782
1387,3645,3555,5894,6016,1554,3215,4799,5358,5561,1358,7820,727,7762,7586,658,1781,12635,4098,7135,4750,6450,6654,12977,341,5141,12970,1386,7606,12742,6595,378,7505,3438,8898,7041,8432,3673,3149,1699,813,6358,6941,8468,12937,7331,0,6450,150,2140,4691,5621,4529,2515,5191,5191,3231,8468,6145,6380,3811,821,4304,4268,653,8507,8507,7762,7477,2543,12560,699,7214,4752,6577,3954,12631,1172,12902,653,4483,929,12688,8056,6842,8479,12828,960,7163,6542,4327,457,2114,4465,1625,645,8906,8524,4493,7394,3589
